Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;CE;ITAPIPOCA;LADEIRA COMERCIO DE COMBUSTIVEIS LTDA; 29.300.254/0001-07;RUA PRESIDENTE ROOSEVELT;173;;BOA VISTA;62500-000;DIESEL S10;10/08/2023;5,68;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;LADEIRA COMERCIO DE COMBUSTIVEIS LTDA; 29.300.254/0001-07;RUA PRESIDENTE ROOSEVELT;173;;BOA VISTA;62500-000;ETANOL;10/08/2023;4,98;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI; 29.846.539/0001-48;RUA MAJOR ANTONIO RODRIGUES;446;;CRUZEIRO;62500-000;GASOLINA;10/08/2023;6,23;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI; 29.846.539/0001-48;RUA MAJOR ANTONIO RODRIGUES;446;;CRUZEIRO;62500-000;GASOLINA ADITIVADA;10/08/2023;6,23;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI; 29.846.539/0001-48;RUA MAJOR ANTONIO RODRIGUES;446;;CRUZEIRO;62500-000;DIESEL S10;10/08/2023;5,68;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI; 29.846.539/0001-48;RUA MAJOR ANTONIO RODRIGUES;446;;CRUZEIRO;62500-000;ETANOL;10/08/2023;4,98;;R$ / litro;BRANCA
NE;CE;ICO;JUACO PETROLEO LTDA; 29.439.308/0005-43;RUA VEREADORA CREUZA DIAS DA SILVA;1302;;BELMONT;63430-000;GASOLINA;09/08/2023;5,79;;R$ / litro;BRANCA
NE;CE;ICO;JUACO PETROLEO LTDA; 29.439.308/0005-43;RUA VEREADORA CREUZA DIAS DA SILVA;1302;;BELMONT;63430-000;GASOLINA ADITIVADA;09/08/2023;5,85;;R$ / litro;BRANCA
NE;CE;ICO;JUACO PETROLEO LTDA; 29.439.308/0005-43;RUA VEREADORA CREUZA DIAS DA SILVA;1302;;BELMONT;63430-000;DIESEL S10;09/08/2023;5,24;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA; 18.717.475/0006-73;AVENIDA MONSENHOR TABOSA;3199;;JULHO II;62500-001;GASOLINA;10/08/2023;6,23;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA; 18.717.475/0006-73;AVENIDA MONSENHOR TABOSA;3199;;JULHO II;62500-001;DIESEL S10;10/08/2023;5,68;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA; 18.717.475/0006-73;AVENIDA MONSENHOR TABOSA;3199;;JULHO II;62500-001;ETANOL;10/08/2023;4,98;;R$ / litro;IPIRANGA
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;ETANOL;07/08/2023;4,89;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;GASOLINA;07/08/2023;6,09;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;GASOLINA ADITIVADA;07/08/2023;6,09;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;AUTO POSTO NOVO TEMPO LTDA; 27.037.354/0001-67;RUA CLOVIS ALEXANDRINO;2006;;BROTOLANDIA;62930-000;DIESEL S10;07/08/2023;5,1;;R$ / litro;BRANCA
NE;CE;IGUATU;B & G COMERCIO DE COMBUSTIVEIS LTDA; 30.971.305/0002-92;RODOVIA IGUATU ICO;986;;POCO COMPRIDO;63503-605;GASOLINA;09/08/2023;5,92;;R$ / litro;IPIRANGA
NE;CE;IGUATU;B & G COMERCIO DE COMBUSTIVEIS LTDA; 30.971.305/0002-92;RODOVIA IGUATU ICO;986;;POCO COMPRIDO;63503-605;GASOLINA ADITIVADA;09/08/2023;5,95;;R$ / litro;IPIRANGA
NE;CE;IGUATU;B & G COMERCIO DE COMBUSTIVEIS LTDA; 30.971.305/0002-92;RODOVIA IGUATU ICO;986;;POCO COMPRIDO;63503-605;DIESEL S10;09/08/2023;5,19;;R$ / litro;IPIRANGA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;GASOLINA;07/08/2023;5,99;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;GASOLINA ADITIVADA;07/08/2023;5,99;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;DIESEL;07/08/2023;5,19;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;DIESEL S10;07/08/2023;5,19;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;SM COMERCIAL DE PETROLEO CIDADE ALTA LTDA; 32.898.308/0001-92;AVENIDA MANOEL FIDELIS MAIA;2452;;ANTONIO HOLANDA DE OLIVEIRA;62930-000;ETANOL;07/08/2023;4,89;;R$ / litro;BRANCA
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;GASOLINA;08/08/2023;5,94;;R$ / litro;BRANCA
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;GASOLINA ADITIVADA;08/08/2023;6,04;;R$ / litro;BRANCA
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;DIESEL S10;08/08/2023;4,89;;R$ / litro;BRANCA
NE;CE;QUIXADA;MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.489/0001-60;AVENIDA JUSCELINO KUBITSCHEK;1066B;;ALTO SAO FRANCISCO;63908-230;ETANOL;08/08/2023;4,79;;R$ / litro;BRANCA
NE;CE;CRATO;MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS; 33.202.307/0001-24;AVENIDA PADRE CICERO;4455;;MURITI;63132-015;GASOLINA;09/08/2023;5,68;;R$ / litro;ALESAT
NE;CE;CRATO;MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS; 33.202.307/0001-24;AVENIDA PADRE CICERO;4455;;MURITI;63132-015;GASOLINA ADITIVADA;09/08/2023;5,7;;R$ / litro;ALESAT
NE;CE;CRATO;MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS; 33.202.307/0001-24;AVENIDA PADRE CICERO;4455;;MURITI;63132-015;DIESEL S10;09/08/2023;5,49;;R$ / litro;ALESAT
NE;CE;CRATO;MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS; 33.202.307/0001-24;AVENIDA PADRE CICERO;4455;;MURITI;63132-015;ETANOL;09/08/2023;4,6;;R$ / litro;ALESAT
NE;CE;QUIXADA;MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.547/0001-56;AVENIDA JESUS MARIA JOSE;778;;CAMPO VELHO;63907-008;GASOLINA;08/08/2023;5,94;;R$ / litro;RAIZEN
NE;CE;QUIXADA;MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.547/0001-56;AVENIDA JESUS MARIA JOSE;778;;CAMPO VELHO;63907-008;GASOLINA ADITIVADA;08/08/2023;6,04;;R$ / litro;RAIZEN
NE;CE;QUIXADA;MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.547/0001-56;AVENIDA JESUS MARIA JOSE;778;;CAMPO VELHO;63907-008;DIESEL S10;08/08/2023;4,89;;R$ / litro;RAIZEN
NE;CE;QUIXADA;MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA; 29.589.547/0001-56;AVENIDA JESUS MARIA JOSE;778;;CAMPO VELHO;63907-008;ETANOL;08/08/2023;4,79;;R$ / litro;RAIZEN
NE;CE;LIMOEIRO DO NORTE;VERA LUCIA OLIVEIRA SILVA SANTIAGO EIRELI; 30.656.266/0001-58;RUA DR GASPAR DE OLIVEIRA;2585;;SANTA LUZIA;62930-000;GASOLINA;07/08/2023;5,89;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;VERA LUCIA OLIVEIRA SILVA SANTIAGO EIRELI; 30.656.266/0001-58;RUA DR GASPAR DE OLIVEIRA;2585;;SANTA LUZIA;62930-000;GASOLINA ADITIVADA;07/08/2023;5,89;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;VERA LUCIA OLIVEIRA SILVA SANTIAGO EIRELI; 30.656.266/0001-58;RUA DR GASPAR DE OLIVEIRA;2585;;SANTA LUZIA;62930-000;DIESEL;07/08/2023;4,75;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;VERA LUCIA OLIVEIRA SILVA SANTIAGO EIRELI; 30.656.266/0001-58;RUA DR GASPAR DE OLIVEIRA;2585;;SANTA LUZIA;62930-000;DIESEL S10;07/08/2023;4,75;;R$ / litro;BRANCA
NE;CE;LIMOEIRO DO NORTE;VERA LUCIA OLIVEIRA SILVA SANTIAGO EIRELI; 30.656.266/0001-58;RUA DR GASPAR DE OLIVEIRA;2585;;SANTA LUZIA;62930-000;ETANOL;07/08/2023;4,69;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO BASTOS LTDA; 36.081.045/0001-85;RUA PADRE JOSE ALVES DE MACEDO;1076;;ALTO DOS BASTOS;63430-000;GASOLINA;09/08/2023;5,85;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO BASTOS LTDA; 36.081.045/0001-85;RUA PADRE JOSE ALVES DE MACEDO;1076;;ALTO DOS BASTOS;63430-000;DIESEL S10;09/08/2023;5,29;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO BASTOS LTDA; 36.081.045/0001-85;RUA PADRE JOSE ALVES DE MACEDO;1076;;ALTO DOS BASTOS;63430-000;ETANOL;09/08/2023;4,99;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI; 34.460.057/0001-95;RODOVIA CE 282 DE ICO A IGUATU;2098;KM    5;CONJUNTO GAMA;63430-000;GASOLINA;09/08/2023;5,75;;R$ / litro;VIBRA
NE;CE;ICO;AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI; 34.460.057/0001-95;RODOVIA CE 282 DE ICO A IGUATU;2098;KM    5;CONJUNTO GAMA;63430-000;GASOLINA ADITIVADA;09/08/2023;5,99;;R$ / litro;VIBRA
NE;CE;ICO;AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI; 34.460.057/0001-95;RODOVIA CE 282 DE ICO A IGUATU;2098;KM    5;CONJUNTO GAMA;63430-000;DIESEL S10;09/08/2023;5,19;;R$ / litro;VIBRA
NE;CE;ICO;AUTO POSTO DE COMBUSTIVEL GRIGORIO - EIRELI; 34.460.057/0001-95;RODOVIA CE 282 DE ICO A IGUATU;2098;KM    5;CONJUNTO GAMA;63430-000;ETANOL;09/08/2023;4,89;;R$ / litro;VIBRA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0003-29;AVENIDA NOGUEIRA ACIOLY;1345;;CENTRO;63430-000;GASOLINA;09/08/2023;5,76;;R$ / litro;BRANCA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0003-29;AVENIDA NOGUEIRA ACIOLY;1345;;CENTRO;63430-000;DIESEL S10;09/08/2023;5,4;;R$ / litro;BRANCA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0003-29;AVENIDA NOGUEIRA ACIOLY;1345;;CENTRO;63430-000;ETANOL;09/08/2023;4,75;;R$ / litro;BRANCA
NE;CE;ICO;A . F. DE OLIVEIRA JUNIOR; 33.656.846/0001-33;RUA MONSENHOR FROTA;430;;CENTRO;63430-000;GASOLINA;09/08/2023;5,89;;R$ / litro;VIBRA
NE;CE;ICO;A . F. DE OLIVEIRA JUNIOR; 33.656.846/0001-33;RUA MONSENHOR FROTA;430;;CENTRO;63430-000;GASOLINA ADITIVADA;09/08/2023;5,89;;R$ / litro;VIBRA
NE;CE;ICO;A . F. DE OLIVEIRA JUNIOR; 33.656.846/0001-33;RUA MONSENHOR FROTA;430;;CENTRO;63430-000;ETANOL;09/08/2023;4,89;;R$ / litro;VIBRA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0004-00;RUA PREFEITO ANISIO PEQUENO SAMPAIO;420/A;;CENTRO;63430-000;GASOLINA;09/08/2023;5,76;;R$ / litro;BRANCA
NE;CE;ICO;FRANCISCO CHARLES LIMA NERI; 05.368.755/0004-00;RUA PREFEITO ANISIO PEQUENO SAMPAIO;420/A;;CENTRO;63430-000;DIESEL S10;09/08/2023;5,4;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0001-11;RUA JOAQUIM MAGALHÃES;466;;CENTRO;62700-000;GASOLINA;15/08/2023;5,99;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0001-11;RUA JOAQUIM MAGALHÃES;466;;CENTRO;62700-000;GASOLINA ADITIVADA;15/08/2023;6,02;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0001-11;RUA JOAQUIM MAGALHÃES;466;;CENTRO;62700-000;DIESEL;15/08/2023;5,49;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0001-11;RUA JOAQUIM MAGALHÃES;466;;CENTRO;62700-000;DIESEL S10;15/08/2023;5,49;;R$ / litro;BRANCA
NE;CE;CANINDE;POSTO SIM LTDA; 04.369.988/0001-11;RUA JOAQUIM MAGALHÃES;466;;CENTRO;62700-000;ETANOL;15/08/2023;4,85;;R$ / litro;BRANCA
NE;CE;CRATEUS;L G OLIVEIRA; 41.405.226/0001-50;AVENIDA EDILBERTO FROTA;1452;;FATIMA II;63702-030;GASOLINA;17/08/2023;6,45;;R$ / litro;SP
NE;CE;CRATEUS;L G OLIVEIRA; 41.405.226/0001-50;AVENIDA EDILBERTO FROTA;1452;;FATIMA II;63702-030;GASOLINA ADITIVADA;17/08/2023;6,49;;R$ / litro;SP
NE;CE;CRATEUS;L G OLIVEIRA; 41.405.226/0001-50;AVENIDA EDILBERTO FROTA;1452;;FATIMA II;63702-030;DIESEL S10;17/08/2023;6,37;;R$ / litro;SP
NE;CE;CRATEUS;L G OLIVEIRA; 41.405.226/0001-50;AVENIDA EDILBERTO FROTA;1452;;FATIMA II;63702-030;ETANOL;17/08/2023;4,99;;R$ / litro;SP
NE;CE;CRATO;AUTO POSTO DO ARARIPE LIMITADA; 06.191.384/0001-53;AVENIDA TEODORICO TELES;461;;CENTRO;63100-160;GASOLINA;16/08/2023;6,15;;R$ / litro;VIBRA
NE;CE;CRATO;AUTO POSTO DO ARARIPE LIMITADA; 06.191.384/0001-53;AVENIDA TEODORICO TELES;461;;CENTRO;63100-160;GASOLINA ADITIVADA;16/08/2023;7,09;;R$ / litro;VIBRA
NE;CE;CRATO;AUTO POSTO DO ARARIPE LIMITADA; 06.191.384/0001-53;AVENIDA TEODORICO TELES;461;;CENTRO;63100-160;ETANOL;16/08/2023;4,59;;R$ / litro;VIBRA
NE;CE;CRATO;PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.; 06.046.590/0001-70;AVENIDA PADRE CICERO;995;;SAO MIGUEL;63122-445;GASOLINA;16/08/2023;5,68;;R$ / litro;BRANCA
NE;CE;CRATO;PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.; 06.046.590/0001-70;AVENIDA PADRE CICERO;995;;SAO MIGUEL;63122-445;GASOLINA ADITIVADA;16/08/2023;5,68;;R$ / litro;BRANCA
NE;CE;CRATO;PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.; 06.046.590/0001-70;AVENIDA PADRE CICERO;995;;SAO MIGUEL;63122-445;DIESEL S10;16/08/2023;5,49;;R$ / litro;BRANCA
NE;CE;CRATO;PALACIO COMERCIAL DE DERIVADOS DE PETROLEO LTDA.; 06.046.590/0001-70;AVENIDA PADRE CICERO;995;;SAO MIGUEL;63122-445;ETANOL;16/08/2023;4,6;;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SAO MIGUEL;63122-440;GASOLINA;16/08/2023;5,78;;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SAO MIGUEL;63122-440;GASOLINA ADITIVADA;16/08/2023;5,99;;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SAO MIGUEL;63122-440;DIESEL S10;16/08/2023;5,78;;R$ / litro;BRANCA
NE;CE;CRATO;M. T. M. PETROLEO LTDA; 02.707.042/0001-92;AVENIDA PADRE CICERO;1832;;SAO MIGUEL;63122-440;ETANOL;16/08/2023;4,99;;R$ / litro;BRANCA
NE;CE;CRATO;JOTESSE MACEDO COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 12.255.782/0001-99;AVENIDA THOMAZ OSTERNES DE ALENCAR;860;;VILA ALTA;63119-340;GASOLINA;16/08/2023;5,99;;R$ / litro;VIBRA
NE;CE;CRATO;JOTESSE MACEDO COMERCIAL DE DERIVADOS DE PETROLEO LTDA; 12.255.782/0001-99;AVENIDA THOMAZ OSTERNES DE ALENCAR;860;;VILA ALTA;63119-340;GASOLINA ADITIVADA;16/08/2023;6,09;;R$ / litro;VIBRA
NE;CE;CRATO;FERNANDO LEITE DE LACERDA; 04.682.155/0001-06;AVENIDA PERIMETRAL DOM FRANCISCO;1,02;;SAO MIGUEL;63122-375;GASOLINA;16/08/2023;5,99;;R$ / litro;VIBRA
NE;CE;CRATO;FERNANDO LEITE DE LACERDA; 04.682.155/0001-06;AVENIDA PERIMETRAL DOM FRANCISCO;1,02;;SAO MIGUEL;63122-375;GASOLINA ADITIVADA;16/08/2023;5,99;;R$ / litro;VIBRA
NE;CE;CRATO;J V PETROLEO EIRELI; 04.590.777/0001-04;AVENIDA PADRE CICERO;1141;;SAO MIGUEL;63122-000;GASOLINA;16/08/2023;5,73;;R$ / litro;ALESAT
NE;CE;CRATO;J V PETROLEO EIRELI; 04.590.777/0001-04;AVENIDA PADRE CICERO;1141;;SAO MIGUEL;63122-000;DIESEL;16/08/2023;5,62;;R$ / litro;ALESAT
NE;CE;CRATO;J V PETROLEO EIRELI; 04.590.777/0001-04;AVENIDA PADRE CICERO;1141;;SAO MIGUEL;63122-000;DIESEL S10;16/08/2023;5,94;;R$ / litro;ALESAT
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;GASOLINA;16/08/2023;5,78;;R$ / litro;BRANCA
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;GASOLINA ADITIVADA;16/08/2023;5,78;;R$ / litro;BRANCA
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;DIESEL;16/08/2023;5,68;;R$ / litro;BRANCA
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;DIESEL S10;16/08/2023;5,78;;R$ / litro;BRANCA
NE;CE;CRATO;TRIBUS COMERCIO DE COMBUSTVEIS LTDA.; 04.314.770/0001-60;AVENIDA PERIMETRAL DOM FRANCISCO;707;;SAO MIGUEL;63122-375;ETANOL;16/08/2023;4,59;;R$ / litro;BRANCA
NE;CE;ICO;YARA JANE JERONIMO DE SANTANA COMBUSTIVEL; 07.504.639/0001-53;RUA DESEMBARGADOR JOSÉ BASTOS;623;;CENTRO;63430-000;GASOLINA;14/08/2023;5,97;;R$ / litro;BRANCA
NE;CE;ICO;YARA JANE JERONIMO DE SANTANA COMBUSTIVEL; 07.504.639/0001-53;RUA DESEMBARGADOR JOSÉ BASTOS;623;;CENTRO;63430-000;DIESEL;14/08/2023;5,55;;R$ / litro;BRANCA
NE;CE;ICO;YARA JANE JERONIMO DE SANTANA COMBUSTIVEL; 07.504.639/0001-53;RUA DESEMBARGADOR JOSÉ BASTOS;623;;CENTRO;63430-000;ETANOL;14/08/2023;4,75;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;GASOLINA;14/08/2023;5,99;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;GASOLINA ADITIVADA;14/08/2023;5,99;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;DIESEL;14/08/2023;5,54;;R$ / litro;BRANCA
NE;CE;ICO;COMERCIAL DE PETROLEO PARAIBANO LTDA; 05.483.270/0001-14;AVENIDA MONSENHOR FROTA;673;;NOVO CENTRO;63430-000;DIESEL S10;14/08/2023;5,59;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;GASOLINA;14/08/2023;6,09;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;GASOLINA ADITIVADA;14/08/2023;6,09;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;DIESEL;14/08/2023;5,69;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;DIESEL S10;14/08/2023;5,69;;R$ / litro;BRANCA
NE;CE;ICO;AUTO POSTO PEDRO BARRETO LTDA; 07.495.518/0001-92;AVENIDA NOGUEIRA ACIOLY;1020;TERREO;CENTRO;63430-000;ETANOL;14/08/2023;4,99;;R$ / litro;BRANCA
NE;CE;ICO;POSTO DE COMBUSTIVEIS SENHORA SANTANA I- EIRELI; 04.931.921/0001-29;AVENIDA JOSEFA NOGUEIRA MONTEIRO;1681;TERREO;CENTRO;63430-000;GASOLINA;14/08/2023;6,09;;R$ / litro;BRANCA
NE;CE;ICO;POSTO DE COMBUSTIVEIS SENHORA SANTANA I- EIRELI; 04.931.921/0001-29;AVENIDA JOSEFA NOGUEIRA MONTEIRO;1681;TERREO;CENTRO;63430-000;DIESEL;14/08/2023;5,69;;R$ / litro;BRANCA
NE;CE;ICO;POSTO DE COMBUSTIVEIS SENHORA SANTANA I- EIRELI; 04.931.921/0001-29;AVENIDA JOSEFA NOGUEIRA MONTEIRO;1681;TERREO;CENTRO;63430-000;DIESEL S10;14/08/2023;5,89;;R$ / litro;BRANCA
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;GASOLINA;17/08/2023;6,62;;R$ / litro;ALESAT
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;GASOLINA ADITIVADA;17/08/2023;6,63;;R$ / litro;ALESAT
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;DIESEL S10;17/08/2023;6,63;;R$ / litro;ALESAT
NE;CE;ITAPIPOCA;SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.; 01.632.155/0002-94;AVENIDA MONSENHOR TABOSA;2771;;JULHO;62505-650;ETANOL;17/08/2023;4,98;;R$ / litro;ALESAT
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;GASOLINA;17/08/2023;6,64;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;GASOLINA ADITIVADA;17/08/2023;6,64;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;DIESEL S10;17/08/2023;6,63;;R$ / litro;IPIRANGA
NE;CE;ITAPIPOCA;COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA; 23.463.268/0001-65;RUA JOSE DO PATROCINIO;1023;;COQUEIRO;62508-048;ETANOL;17/08/2023;4,99;;R$ / litro;IPIRANGA
NE;CE;JUAZEIRO DO NORTE;J.C COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.746.283/0001-27;AVENIDA CARLOS CRUZ;1402;;FRANCISCANOS;63010-420;GASOLINA;17/08/2023;5,95;;R$ / litro;BRANCA
